longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.2,37.8,45.5,2175.75,387.75,921,365.5,4.67,233250,NEAR BAY
-122.2,37.81,45,2964,436,1067,426,6.79,323500,NEAR BAY
-122.2,37.82,38,2499.5,357.5,842.5,338,6.67,364750,NEAR BAY
-122.2,37.83,26,1589,223,542,211,8.4,351200,NEAR BAY
-122.2,37.84,32.5,2538,403,958,393,6.78,315400,NEAR BAY
-122.2,37.89,37,3881,560,1315,517,7.32,367500,NEAR BAY
-122.2,37.96,9,6306,962,2581,911,6.77,310700,NEAR BAY
-122.2,38.04,31,3029,500,1236,487,5.6,197000,NEAR BAY
-122.2,38.09,18,6860,1079,3205,1058,5.3,171900,NEAR BAY
-122.2,38.1,5,9567,1729,4620,1580,4.48,210000,NEAR BAY
-122.2,39.15,33,1064,174,434,147,3.13,108000,INLAND
-122.2,39.51,37,2358,413,1060,424,2.83,69700,INLAND
-122.2,39.52,39,2551,482,1181,437,2.06,63400,INLAND
-122.2,39.53,22,3265,658,1647,594,2.36,71000,INLAND
-122.2,39.75,18,2603,576,1616,588,2.02,63700,INLAND
-122.2,39.93,9,1296,287,768,260,1.92,54400,INLAND
-122.2,40.26,15,2102,358,957,371,3.19,137900,INLAND
-122.19,37.47,44,1371,263,589,301,4.81,312300,NEAR BAY
-122.19,37.48,39.33,3084.33,693.33,2160,687.33,4.34,273066.666666667,NEAR BAY
-122.19,37.71,36,361,69,158,58,5.55,262500,NEAR BAY
-122.19,37.73,44.5,1297,272,813,265.5,1.71,82200,NEAR BAY
-122.19,37.74,39.5,777,179.5,492,157,1.85,85250,NEAR BAY
-122.19,37.75,27.67,1396.33,339,799.33,277.33,1.35,82000,NEAR BAY
-122.19,37.76,41.83,1349,297.5,850,278.17,1.67,83383.3333333333,NEAR BAY
-122.19,37.8,48.67,1815,290.33,671.67,282.33,4.34,255866.666666667,NEAR BAY
-122.19,37.82,32,1835,264,635,263,8.32,365900,NEAR BAY
-122.19,37.83,28.5,1558.5,227.5,562,229.5,7.53,352050,NEAR BAY
-122.19,38.07,20,3000,525,1207,491,4.64,217500,NEAR BAY
-122.19,38.09,8,614,118,278,115,6.37,166300,NEAR BAY
-122.19,38.13,5,7854,1446,4361,1395,4.95,214800,NEAR BAY
-122.19,39.5,23,462,97,261,90,2.17,53000,INLAND
-122.19,39.53,34,2679,533,1287,505,2.17,58700,INLAND
-122.19,39.74,39,4179,814,2111,809,2.35,65600,INLAND
-122.19,39.91,39,2467,529,1433,502,1.86,53500,INLAND
-122.19,39.92,20,2563,658,1363,611,1.02,54200,INLAND
-122.19,40.07,21,1548,290,744,265,1.98,55000,INLAND
-122.19,40.2,30,2750,476,1296,464,3.53,73600,INLAND
-122.18,37.15,17,1457,289,591,235,5.58,284100,NEAR OCEAN
-122.18,37.68,5,2087,407,840,401,5.49,187800,NEAR BAY
-122.18,37.7,35.5,2600.5,543.5,1303.5,522,3.71,192200,NEAR BAY
-122.18,37.71,45,726,147,519,135,3.38,157500,NEAR BAY
-122.18,37.72,45,1498,313,1003,305,3.8,156700,NEAR BAY
-122.18,37.73,42.75,1730.5,375.25,1168,349.75,2.5,79625,NEAR BAY
-122.18,37.74,41,1049.33,223.67,680.67,195.33,2.15,87633.3333333333,NEAR BAY
-122.18,37.78,42,1256.33,264.33,791,246,3.53,174133.333333333,NEAR BAY
-122.18,37.79,42,1379,238.33,594.67,216.33,5.44,233933.333333333,NEAR BAY
-122.18,37.8,28.5,1836,265.5,698.5,261.5,6.52,302000,NEAR BAY
-122.18,37.88,36,542,119,231,121,4.9,354200,NEAR BAY
-122.18,38.07,10,4976,849,2089,803,5.33,201800,NEAR BAY
-122.18,38.17,7,4093,651,2228,646,5.25,161300,NEAR BAY
-122.18,38.23,21,2475,341,812,308,7.26,320400,NEAR BAY
-122.18,38.35,24,407,68,175,61,6.03,216700,INLAND
-122.18,38.49,15,1743,366,655,264,3.34,146900,INLAND
-122.18,39.55,28,1471,259,673,246,3.25,81600,INLAND
-122.18,39.7,23,1658,307,836,297,3.35,85400,INLAND
-122.18,39.75,30,4157,834,1885,774,1.69,67500,INLAND
-122.18,39.93,35,1387,272,610,237,2.18,59500,INLAND
-122.18,40.02,30,1952,397,961,333,2.25,68200,INLAND
-122.17,37.48,39,2427,401,1178,408,5.96,352700,NEAR BAY
-122.17,37.69,24,2262,391,1125,366,4.76,212600,NEAR BAY
-122.17,37.7,24,1755,365,952,362,4,202600,NEAR BAY
-122.17,37.71,38,890,200,481,198,3.24,179800,NEAR BAY
-122.17,37.72,34,2463,538.75,1384,517.5,3.65,162325,NEAR BAY
-122.17,37.73,47,1730.33,376.67,925.33,356,3.04,149100,NEAR BAY
-122.17,37.74,42.83,985.33,243.67,761.33,235.5,2.43,96800,NEAR BAY
-122.17,37.75,42.57,1311.71,287.83,799.57,263.14,2.22,92385.7142857143,NEAR BAY
-122.17,37.76,39.8,1688.2,365.4,994.8,343.8,2.19,96160,NEAR BAY
-122.17,37.77,33.33,2454,540.33,1325.33,492.33,2.71,122633.333333333,NEAR BAY
-122.17,37.78,47.67,1023.33,188.33,471.67,189.67,3.91,147300,NEAR BAY
-122.17,38.06,16,3515,626,1764,626,4.44,187100,NEAR BAY
-122.17,38.07,15,2125,278,857,272,6.46,219700,NEAR BAY
-122.17,38.08,7,18392,2782,8276,2742,6.42,229200,NEAR BAY
-122.17,39.31,35,2791,552,1395,476,2.56,62700,INLAND
-122.17,39.92,16,1566,306,652,287,1.9,60800,INLAND
-122.17,39.94,32,2352,477,1316,447,2.23,57400,INLAND
-122.17,40.11,24,1631,340,1042,333,1.77,59000,INLAND
-122.17,40.2,28,1782,334,873,311,3.36,79100,INLAND
-122.16,37.17,35,6422,1380,2755,1064,5.02,202300,NEAR OCEAN
-122.16,37.47,38.5,3134,644.5,2048.5,633,4.02,252150,NEAR BAY
-122.16,37.48,36,2238,479,1949,457,2.38,157300,NEAR BAY
-122.16,37.68,16,1687,348,568,352,2.39,83300,NEAR BAY
-122.16,37.69,36,1299,248.5,710.5,255.5,4.09,198950,NEAR BAY
-122.16,37.71,36.5,1086.5,187,499,193.5,4.01,183000,NEAR BAY
-122.16,37.72,24,1618,423,747.5,362,3.11,141150,NEAR BAY
-122.16,37.74,46.4,1051,218,578,206.2,3.26,116720,NEAR BAY
-122.16,37.77,44.75,1535,313.33,710.25,274.5,3.95,160000,NEAR BAY
-122.16,37.79,22,12842,2048,4985,1967,5.98,371000,NEAR BAY
-122.16,37.83,16,4596,705,1480,650,7.52,370200,NEAR BAY
-122.16,38.02,40,1800,290,761,277,5.13,196100,NEAR BAY
-122.16,38.05,43,2161,442.5,878,415.5,3.91,196700,NEAR BAY
-122.16,38.07,14,6360,1236,2876,1127,4.53,190300,NEAR BAY
-122.16,38.9,33,1221,236,488,199,3.76,92700,INLAND
-122.16,39.74,20,707,126,337,125,3.05,85000,INLAND
-122.16,39.78,32,1288,221,562,203,2.33,69600,INLAND
-122.15,37.67,35,2472,398,1171,390,5.58,198100,NEAR BAY
-122.15,37.68,32.5,2446.5,445,1139,434.5,4.34,209300,NEAR BAY
-122.15,37.69,37.25,1490.5,272.25,790,275,4.17,189600,NEAR BAY
-122.15,37.7,36,1466,248,702.5,245,3.51,193650,NEAR BAY
-122.15,37.71,27,3388,852,1486,767.5,3.59,197100,NEAR BAY
-122.15,37.75,42,1691.5,327.5,897.5,293,3.56,131050,NEAR BAY
-122.15,37.76,39,1823,286,763,270,6.07,196900,NEAR BAY
-122.15,38.04,14,2804,587,1083,573,2.65,168500,NEAR BAY
-122.15,38.06,10,3008,532,1381,522,5.37,195800,NEAR BAY
-122.15,38.29,17,1625,239,703,224,6.59,328800,NEAR BAY
-122.14,37.08,18,2420,439,1278,416,5.21,334000,NEAR OCEAN
-122.14,37.42,46,206,44,134,51,4.15,265000,NEAR BAY
-122.14,37.46,27,5580,2009,4165,1763,2.44,189000,NEAR BAY
-122.14,37.47,36.5,2727,613.5,2420,539,3.34,158600,NEAR BAY
-122.14,37.48,36,1210,236,981,239,4,148900,NEAR BAY
-122.14,37.67,36,2755.25,438.67,1284.25,460.75,4.48,190925,NEAR BAY
-122.14,37.68,31,3165.67,615.67,1491.33,591,3.57,204200,NEAR BAY
-122.14,37.69,37.5,1856,426,983.5,428,3.73,183750,NEAR BAY
-122.14,37.7,26.5,1364.5,260,650.5,284.5,4.28,190650,NEAR BAY
-122.14,37.71,22.5,3499.5,936.5,1780.5,916.5,3.15,174250,NEAR BAY
-122.14,37.72,42,1091.5,192.5,421.5,190,3.25,210800,NEAR BAY
-122.14,37.73,46,2157.5,376.75,846.75,362,4.12,242525,NEAR BAY
-122.14,37.74,52,1071,201,440,192,4.07,204200,NEAR BAY
-122.14,37.75,34.5,1012,152.5,439,155.5,5.43,225700,NEAR BAY
-122.14,37.76,34,1513,231,545,211,5.57,252800,NEAR BAY
-122.14,37.77,27,2229,365,1297,355,4.83,279100,NEAR BAY
-122.14,37.84,24,2131,343,874,373,5.63,355600,NEAR BAY
-122.14,37.86,20,6201,1182,2415,1141,4.57,314000,NEAR BAY
-122.14,38.01,50,1760,341,741,316,4.5,178300,NEAR BAY
-122.14,38.02,44,1625,432,825,385,2.05,133900,NEAR BAY
-122.14,38.03,42,118,34,54,30,2.58,225000,NEAR BAY
-122.14,38.05,27,3794,772,1756,724,3.29,150600,NEAR BAY
-122.14,38.07,31,3401,616,1750,602,4.68,143100,NEAR BAY
-122.14,38.16,4,3273,495,1497,454,5.33,176100,NEAR BAY
-122.14,39.65,33,419,77,190,67,3.64,87500,INLAND
-122.14,39.97,27,1079,222,625,197,3.13,62700,INLAND
-122.14,40.07,31,2053,465,1193,447,1.49,44400,INLAND
-122.13,36.97,27,991,194,543,155,4.72,350000,NEAR OCEAN
-122.13,37.15,39,2854,613,1338,518,3.94,180300,NEAR OCEAN
-122.13,37.42,36,3982,1045,2251,995,3.54,314100,NEAR BAY
-122.13,37.46,34.33,1714.67,402.33,1409.67,373.67,3.17,168200,NEAR BAY
-122.13,37.47,27.5,1555,323.5,1336,336,5.04,170050,NEAR BAY
-122.13,37.66,19,862,167,407,183,4.35,163000,NEAR BAY
-122.13,37.67,40,2450.67,456,1139.67,438,3.43,181833.333333333,NEAR BAY
-122.13,37.68,44,2093.33,394.67,1076,383.67,3.95,180500,NEAR BAY
-122.13,37.69,25.5,1755.5,523.5,888,440,3.14,216500,NEAR BAY
-122.13,37.7,27.67,3562,773.67,1768.33,748.33,3.33,208266.666666667,NEAR BAY
-122.13,37.71,44,1517,318.5,692.5,308,3.34,184450,NEAR BAY
-122.13,37.72,32.75,2123.5,345.25,838,351,5.45,292050,NEAR BAY
-122.13,37.73,33,1996,268,686,270,6.91,341800,NEAR BAY
-122.13,37.74,41,4400,666,1476,648,5,248900,NEAR BAY
-122.13,37.75,33,591,73.5,183,71.5,5.17,320550,NEAR BAY
-122.13,37.76,26,3266,491,1222,533,5.37,275400,NEAR BAY
-122.13,37.77,24,2459,317,916,324,7.07,293000,NEAR BAY
-122.13,37.89,27,744,214,295,169,2.74,350000,NEAR BAY
-122.13,38,33,2821,652,1206,640,2.55,150800,NEAR BAY
-122.13,38.01,49.5,1692.5,401.5,733.5,386,2.02,142050,NEAR BAY
-122.13,38.02,52,2378,508,940,451,2.96,166000,NEAR BAY
-122.13,38.26,40,1538,255,669,263,3.33,170200,NEAR BAY
-122.13,39,23,3832,774,2435,747,2.28,59200,INLAND
-122.13,39.74,20,1401,280,668,250,2.26,94300,INLAND
-122.13,40.01,21,916,194,451,178,2.13,63300,INLAND
-122.12,37.09,36,1397,289,661,243,4.13,239600,NEAR OCEAN
-122.12,37.12,51,2419,485,1078,435,2.79,206900,NEAR OCEAN
-122.12,37.16,32,1602,317,752,275,5.17,185100,NEAR OCEAN
-122.12,37.28,21,349,64,149,56,5.87,360000,<1H OCEAN
-122.12,37.41,33,2892,617,1250,581,5.37,360900,NEAR BAY
-122.12,37.42,35.5,2526,542,1176,521,5.22,367600,NEAR BAY
-122.12,37.45,38,1276,314,955,287,2.01,155700,NEAR BAY
-122.12,37.48,36,880,177,795,188,3.82,159400,NEAR BAY
-122.12,37.64,40,432,102,264,77,3.89,228100,NEAR BAY
-122.12,37.65,26,162,27,86,25,2.38,137500,NEAR BAY
-122.12,37.67,33,3429,681,1798,694,3.94,184700,NEAR BAY
-122.12,37.68,39.25,2025.5,383,1001,372.25,3.71,179250,NEAR BAY
-122.12,37.69,25,2035,445.67,1138.33,429,3.31,168066.666666667,NEAR BAY
-122.12,37.7,25.67,2826,679.67,1569,622.33,2.75,161566.666666667,NEAR BAY
-122.12,37.71,36.5,1100.5,245.5,592,249.5,3.52,160000,NEAR BAY
-122.12,37.75,30.5,1301.5,186,568.5,164,7.28,289900,NEAR BAY
-122.12,37.82,26,2269,317,918,313,6.67,364500,NEAR BAY
-122.12,37.89,30,3227,733,1260,684,4.13,257100,NEAR BAY
-122.12,37.99,33,1660,277,741,261,4.68,225400,NEAR BAY
-122.12,38,20,6992,1404,3221,1334,4.2,166400,NEAR BAY
-122.12,38.01,47.33,1754.33,328.33,797.33,327.67,3.89,144866.666666667,NEAR BAY
-122.12,39.91,16,4006,797,2028,752,2.39,77200,INLAND
-122.12,40.14,34,1950,407,1029,376,2.52,82300,INLAND
-122.11,37.05,18,3337,549,1449,519,5.14,315800,NEAR OCEAN
-122.11,37.11,46,1993,404,850,327,5.21,206800,NEAR OCEAN
-122.11,37.14,29,3201,640,1722,570,4.46,204100,NEAR OCEAN
-122.11,37.4,20.67,1695,347.33,816.33,342.33,4.6,313800.333333333,NEAR BAY
-122.11,37.64,19.5,2539.5,564.5,1380.5,523.5,4.45,197750,NEAR BAY
-122.11,37.65,18,4335,808,2041,734,3.49,331600,NEAR BAY
-122.11,37.66,33.33,2380.67,537,1657,515,3.48,165600,NEAR BAY
-122.11,37.67,35.33,2057.67,482.33,1196,432.33,3.32,173366.666666667,NEAR BAY
-122.11,37.68,37,1976,481,1197,465,2.58,170200,NEAR BAY
-122.11,37.69,39.5,1958,480.5,1165,463.5,3.06,158050,NEAR BAY
-122.11,37.7,23.67,1893.33,518.67,1142.67,501.67,2.3,156433.333333333,NEAR BAY
-122.11,37.71,36,4569,824,1950,819,4.65,206800,NEAR BAY
-122.11,37.83,19,5130,741,1887,712,7.2,369900,NEAR BAY
-122.11,37.87,33,3398,500,1351,457,6.58,314200,NEAR BAY
-122.11,37.88,37,4005,614,1602,606,6.47,348200,NEAR BAY
-122.11,37.89,32,2372,516,1067,492,4.32,279500,NEAR BAY
-122.11,37.98,11,4371,679,1790,660,6.14,297300,NEAR BAY
-122.11,37.99,13,3388.5,612,1541,591.5,4.76,247200,NEAR BAY
-122.11,38,9,3424,583,1460,543,5.76,212600,NEAR BAY
-122.11,38.01,40,1329,289,646.5,257,3.28,122750,NEAR BAY
-122.11,38.09,11,673,145,318,137,2.39,122500,NEAR BAY
-122.11,39.82,27,1065,214,508,198,2.63,91700,INLAND
-122.1,37.19,18,808,136,420,145,7.18,273300,NEAR OCEAN
-122.1,37.4,23,1691,540.5,1266,525.75,3.72,229100,NEAR BAY
-122.1,37.41,33,6277,1274,3025,1211,5.47,343300,NEAR BAY
-122.1,37.61,35,2361,458,1727,467,4.53,173600,NEAR BAY
-122.1,37.63,23.5,6067.5,1233,3495,1177,3.8,184050,NEAR BAY
-122.1,37.64,28,1784,311,735,278,4.66,206700,NEAR BAY
-122.1,37.66,35,1100.4,227.4,696.4,229.8,3.92,170060,NEAR BAY
-122.1,37.67,34,3659,897,2479,903,2.96,150500,NEAR BAY
-122.1,37.68,35.75,1784.75,421.5,1005.75,390.25,3.04,179725,NEAR BAY
-122.1,37.7,25,2973,622,1413,595,4.38,209200,NEAR BAY
-122.1,37.71,27,6740,1073,2723,1035,5.21,252500,NEAR BAY
-122.1,37.72,30,2599,366,922,350,5.84,330200,NEAR BAY
-122.1,37.88,35,3701,528,1511,517,7.23,367100,NEAR BAY
-122.1,37.89,21,3282,653,1398,601,5.21,310300,NEAR BAY
-122.1,37.9,38,827,144,368,136,6.51,294400,NEAR BAY
-122.1,37.96,22.5,2585,428,1124,423,5.36,231850,NEAR BAY
-122.1,37.97,18,4326,655,1753,646,5.69,269600,NEAR BAY
-122.1,38.02,28,4308,824,2086,776,3.65,159700,NEAR BAY
-122.1,38.24,13,7367,1042,3193,983,5.31,195000,NEAR BAY
-122.1,39.47,43,1320,215,512,197,2.49,77100,INLAND
-122.1,40.03,25,2516,129,1266,494,1.76,58400,INLAND
-122.1,40.05,26,633,129,305,140,2.18,72700,INLAND
-122.09,37.07,33,3581,734,1780,663,4.34,214300,NEAR OCEAN
-122.09,37.09,46,695,136,408,148,3.94,222600,NEAR OCEAN
-122.09,37.11,32,2637,489,1031,410,3.65,231600,NEAR OCEAN
-122.09,37.39,35.75,1582.5,426,833.75,416.25,3.93,328400,NEAR BAY
-122.09,37.4,25,2202.6,629.2,1368.4,613.6,3.81,242040,NEAR BAY
-122.09,37.42,23,4874,1251,2699,1163,3.8,229800,NEAR BAY
-122.09,37.6,36,385,94,295,92,2.97,147900,NEAR BAY
-122.09,37.66,39.5,1250,286,745.5,272.5,2.85,146850,NEAR BAY
-122.09,37.68,38.5,1741,425.5,874.5,403.5,2.82,191075,NEAR BAY
-122.09,37.69,31.5,2398,463.5,1002.5,460,4.06,169150,NEAR BAY
-122.09,37.71,33,2253,334.5,917.5,318,5.22,259950,NEAR BAY
-122.09,37.91,18,9576,1455,3486,1380,7.09,306900,NEAR BAY
-122.09,37.94,29,6895,1022,2634,1022,6.19,273200,NEAR BAY
-122.09,37.95,32,1339,209,601,209,6.03,247900,NEAR BAY
-122.09,37.97,5,5303,779,2017,727,7,294100,NEAR BAY
-122.09,37.98,14,5381,871,2296,872,5.69,211000,NEAR BAY
-122.09,37.99,19,3073,506,1773,493,5.45,205400,NEAR BAY
-122.09,38,6,10191,1882,4377,1789,5.2,204200,NEAR BAY
-122.09,38.02,37,1742,339,1128,345,3.88,113700,NEAR BAY
-122.09,39.13,28,4169,895,2587,810,2.33,65500,INLAND
-122.09,41.32,52,4019,824,1728,706,2.25,62900,INLAND
-122.08,37.03,36,4682,899,2143,832,4.51,203700,NEAR OCEAN
-122.08,37.04,34,2800,577,1353,512,4.12,220900,NEAR OCEAN
-122.08,37.08,35,1541,297,791,277,4.43,204800,NEAR OCEAN
-122.08,37.15,23,506,96,264,89,7.14,273900,NEAR OCEAN
-122.08,37.31,17,2560,396,959,400,7.85,368900,<1H OCEAN
-122.08,37.38,33.2,1287.8,274.2,629,250,4.74,364100,NEAR BAY
-122.08,37.39,33.25,1778.75,387,866,420.5,3.86,330950,NEAR BAY
-122.08,37.4,29.75,1721.75,390,864.75,353.75,4.6,296750,NEAR BAY
-122.08,37.41,20,1896,456,1069,436,4.69,288900,NEAR BAY
-122.08,37.58,15.5,2962.5,481,1830,449,5.76,245450,NEAR BAY
-122.08,37.59,16,1816,365,1367,355,4.24,156300,NEAR BAY
-122.08,37.6,10,3046,678,2056,628,3.9,191700,NEAR BAY
-122.08,37.61,16,2433,458.5,1303.5,414,4.42,232650,NEAR BAY
-122.08,37.62,22,2155.5,413.5,1077.5,431.5,4.16,181900,NEAR BAY
-122.08,37.63,34,1077.4,212.6,810.4,219.4,3.95,169360,NEAR BAY
-122.08,37.64,32.2,2081.2,454,1417.6,433,3.99,178840,NEAR BAY
-122.08,37.65,26,3415.5,916,2081,836.5,3.23,163650,NEAR BAY
-122.08,37.66,35,1772,404,1206,396.5,2.35,160450,NEAR BAY
-122.08,37.67,29,493,168,233,152,0.96,160000,NEAR BAY
-122.08,37.68,26,1918.25,484.75,861.75,404.25,2.75,223025,NEAR BAY
-122.08,37.69,40.33,1779.67,365.67,824.67,331.67,3.17,187200,NEAR BAY
-122.08,37.7,28.5,3060,602.5,1400.5,560,4.37,234600,NEAR BAY
-122.08,37.71,37,2530,434,1189.67,439.33,5.11,228833.333333333,NEAR BAY
-122.08,37.72,31.5,3171,449.5,1208,444,5.9,307550,NEAR BAY
-122.08,37.87,25,4267.5,961.5,1215,908.5,2.7,88050,NEAR BAY
-122.08,37.88,25,2503,462,617.5,460,2.67,92200,NEAR BAY
-122.08,37.89,39,3018,501,1223,489,6.29,283900,NEAR BAY
-122.08,37.9,30.5,2604,470,1088.5,458.5,5.08,297400,NEAR BAY
-122.08,37.92,27,2055,367,932,354.5,5.33,257450,NEAR BAY
-122.08,37.93,35,4043,689,1832,662,5.08,233200,NEAR BAY
-122.08,37.94,44,2185,357,943,366,4.73,232100,NEAR BAY
-122.08,37.95,28.5,2108,352.5,888,342,4.97,239300,NEAR BAY
-122.08,37.96,21,9135,1534,3748,1502,6.09,266000,NEAR BAY
-122.08,37.97,9,2643,439,1105,467,6.66,245200,NEAR BAY
-122.08,37.99,19,4657,739,1914,732,5.05,199900,NEAR BAY
-122.08,38.3,2,6718,858,2012,654,6.89,305200,INLAND
-122.08,39.25,52,224,38,120,45,3.02,112500,INLAND
-122.08,40.09,19,2611,503,1185,483,2.37,94000,INLAND
-122.08,40.64,14,3099,519,1447,494,4.01,141200,INLAND
-122.07,37.06,31,1634,370,939,332,3.86,232300,NEAR OCEAN
-122.07,37.08,21,5639,894,2670,871,6.08,270000,NEAR OCEAN
-122.07,37.13,26,1127,199,543,199,4.98,240000,NEAR OCEAN
-122.07,37.38,26,1272,306,562,284,4.56,280200,NEAR BAY
-122.07,37.39,28.67,1443,353.67,722.33,347,4.41,324033.333333333,NEAR BAY
-122.07,37.4,15.5,3146,861.5,1191.5,720,4.05,227350,NEAR BAY
-122.07,37.41,26,1184,225,815,218,5.77,322300,NEAR BAY
-122.07,37.44,21,4599,986,2756,943,2.98,225000,NEAR BAY
-122.07,37.52,3,14014,2861,7205,2753,6.08,273500,NEAR BAY
-122.07,37.57,8,8647,1407,5019,1379,6.56,318300,NEAR BAY
-122.07,37.58,16,1714.33,276.33,1203.67,293,5.93,235000,NEAR BAY
-122.07,37.59,14,3026.5,618.5,2124,590.5,4.72,186700,NEAR BAY
-122.07,37.63,28.67,2348,521.33,1534.67,494.33,3.6,167766.666666667,NEAR BAY
-122.07,37.64,23.5,5192.5,1188,3931,1162.5,3.61,162900,NEAR BAY
-122.07,37.65,31,3300,790,2181,740,3.02,161800,NEAR BAY
-122.07,37.66,24.5,3655.5,889,1858,814.5,3.27,170250,NEAR BAY
-122.07,37.67,31,2758.33,606.33,1235.33,544.67,3.45,202233.333333333,NEAR BAY
-122.07,37.68,36,1815,426,1280,431,3.25,218100,NEAR BAY
-122.07,37.69,30,4109,963.5,2010,923.5,2.82,197150,NEAR BAY
-122.07,37.7,35.5,2410,504,1066,485.5,3.56,227850,NEAR BAY
-122.07,37.71,38,2343.5,391,990.5,362.5,5.14,248200,NEAR BAY
-122.07,37.72,26,3204,477,1411,484,5.48,295200,NEAR BAY
-122.07,37.86,20,1063.5,214.5,290,199.5,3.35,180650,NEAR BAY
-122.07,37.89,34.67,2102,404.33,852,377.67,5.2,266300,NEAR BAY
-122.07,37.91,30.5,1640.5,286,724,274.5,4.36,276150,NEAR BAY
-122.07,37.92,26,3872,739,1629,684,4.43,225000,NEAR BAY
-122.07,37.93,35,4372.5,882.5,1939,835.5,4.38,239050,NEAR BAY
-122.07,37.94,36.33,1784.33,332.67,833.67,318.33,3.62,230533.333333333,NEAR BAY
-122.07,37.95,39,2199,388,1025,385,4.59,190000,NEAR BAY
-122.07,37.96,35.5,1454.5,244.5,694,241.5,5.03,196650,NEAR BAY
-122.07,37.97,20,1705,353,856,341,3.73,211800,NEAR BAY
-122.07,37.98,12,6915,1639,2940,1468,4.02,186100,NEAR BAY
-122.07,37.99,28,3310,574,1811,597,4.54,166900,NEAR BAY
-122.07,38,37,978,202,462,184,3.63,156300,NEAR BAY
-122.07,38.24,15,7937,1635,4390,1567,3.55,129800,INLAND
-122.07,38.26,15,1173,146,450,154,6.05,197700,INLAND
-122.07,38.27,8,6761,1234,3237,1177,4.36,173400,INLAND
-122.07,38.41,17,3053,595,1434,557,3.47,245800,INLAND
-122.07,40.95,14,2721,627,1356,468,3.03,73200,INLAND
-122.06,36.96,52,65,17,24,10,4.5,258300,NEAR OCEAN
-122.06,36.98,15,3385,669,1571,615,4.23,320900,NEAR OCEAN
-122.06,37,14,1547,374,4731,348,2.47,131300,NEAR OCEAN
-122.06,37.34,16.5,2746,529.5,1041.5,494.5,5.88,369850,<1H OCEAN
-122.06,37.38,20.25,3117,801.25,1487.5,750.25,4.76,375825.25,NEAR BAY
-122.06,37.39,24,627,147,210.5,139,3.72,207500,NEAR BAY
-122.06,37.4,21,12855,3226,7273,3052,4.34,267400,NEAR BAY
-122.06,37.54,20,6483,1068,3526,1060,5.08,248200,NEAR BAY
-122.06,37.58,15,8112,1376,4576,1348,5.68,253400,NEAR BAY
-122.06,37.6,19,3298,535,2000,547,5.27,233800,NEAR BAY
-122.06,37.63,17.5,4325,865,2114.5,826.5,3.61,189050,NEAR BAY
-122.06,37.64,30,1427.67,335.33,874.67,310.67,3.85,218100,NEAR BAY
-122.06,37.65,33,1227,286,848,291,3.8,158200,NEAR BAY
-122.06,37.67,22,3882,816,1830,743,4.27,180700,NEAR BAY
-122.06,37.68,30,5367,1207,2667,1047,3.18,170300,NEAR BAY
-122.06,37.7,35,2899.5,550,1366.5,542.5,4.06,220500,NEAR BAY
-122.06,37.71,36,3541,570,1478,529,4.64,248600,NEAR BAY
-122.06,37.77,12,14316,2045,5781,2007,7.26,341600,NEAR BAY
-122.06,37.85,17,7475,1556,2092,1449,3.64,186500,NEAR BAY
-122.06,37.86,16,5187,1014,1512,986,4.46,252400,NEAR BAY
-122.06,37.88,34,4781,703,1879,714,6.54,340900,NEAR BAY
-122.06,37.89,21,4985,1590,2575,1458,3.1,114300,NEAR BAY
-122.06,37.9,25,5869,1685,2669,1554,2.7,216100,NEAR BAY
-122.06,37.91,15,5393,1422,2133,1288,4.16,232800,NEAR BAY
-122.06,37.94,19,4005,972,1896,893,2.53,235700,NEAR BAY
-122.06,37.95,36,2213,386,950,370,4.74,186400,NEAR BAY
-122.06,37.96,23.5,4460,1002,1873.5,905.5,4.14,185800,NEAR BAY
-122.06,37.99,16.5,1882,392.5,552.5,371.5,2.31,112500,NEAR BAY
-122.06,38.25,35,1690,306,925.5,302.5,3.34,103100,INLAND
-122.06,38.26,36,1248,221,672,222,3.38,105900,INLAND
-122.06,38.27,14,6920,996,3196,978,5.07,171300,INLAND
-122.06,40.02,32,1435,277,690,254,2.3,68400,INLAND
-122.06,40.55,17,3057,577,1497,556,3.52,101000,INLAND
-122.05,36.87,18,2232,440,1091,458,3.83,276000,NEAR OCEAN
-122.05,36.96,30,971,185,644,173,4.2,226500,NEAR OCEAN
-122.05,36.97,18,2895.5,542,1374,505,3.97,278950,NEAR OCEAN
-122.05,37.05,41,2422,502,915,366,4.17,201300,NEAR OCEAN
-122.05,37.11,39,1065,248,497,208,4.6,146300,NEAR OCEAN
-122.05,37.37,29.67,2645.67,561.67,1187,531,5.22,320100,<1H OCEAN
-122.05,37.39,25,347,82,148,77,4.45,350000,<1H OCEAN
-122.05,37.54,25,4209,731,2568,703,5.29,223100,NEAR BAY
-122.05,37.55,23,4247,835,2357,823,5.13,211300,NEAR BAY
-122.05,37.57,7,10648,1818,6075,1797,6.1,278200,NEAR BAY
-122.05,37.59,15,6243,1273,3163,1274,3.75,212500,NEAR BAY
-122.05,37.61,16,1642,346,705,351,2.9,163900,NEAR BAY
-122.05,37.63,5,3785,936,2240,792,3.28,162500,NEAR BAY
-122.05,37.68,27.5,4766.5,798.5,2423,817,5.64,228750,NEAR BAY
-122.05,37.89,37,1677,269,689,283,4.26,310600,NEAR BAY
